id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation,Year
385,1,ALLOC00384,Cover,SECID0034,Mortgage Bond,Cedar Heights Residences,TKR034,CUSIP00034,ISIN000034,2024-03-19,2024-03-21,7504.99,491.92,1.0535,3691854.68,73.82,3691792.33,7504.99,3691854.68,73.82,136.17,3691792.33,Delta Urban Holdings,State Street,Value Add,Opportunistic,Industrial,JPMorgan,Equal Weight,False,2024
386,1,ALLOC00385,Short,SECID0035,Real Estate Debt,Maple Grove Apartments,TKR035,CUSIP00035,ISIN000035,2024-09-28,2024-10-01,3369.1,30.95,1.0013,104273.64,429.86,104576.61,3369.1,104273.64,429.86,126.89,104576.61,Beacon Property Trust,Northern Trust,Core,Core Plus,Mixed Use,Goldman Sachs,Equal Weight,True,2024
387,1,ALLOC00386,Short,SECID0036,Mortgage Bond,Harbor Plaza,TKR036,CUSIP00036,ISIN000036,2025-02-19,2025-02-20,5168.87,279.72,1.0885,1445836.32,369.86,1446067.8,5168.87,1445836.32,369.86,138.38,1446067.8,Cedar Income Partners,Northern Trust,Value Add,Core,Mixed Use,Morgan Stanley,Equal Weight,False,2025
388,1,ALLOC00387,Buy,SECID0037,REIT Equity,Lakeside Retail Center,TKR037,CUSIP00037,ISIN000037,2025-07-23,2025-07-24,4593.71,325.51,0.9311,1495298.54,346.97,1495493.61,4593.71,1495298.54,346.97,151.9,1495493.61,Beacon Property Trust,State Street,Value Add,Opportunistic,Mixed Use,JPMorgan,Pro-Rata,True,2025
389,1,ALLOC00388,Cover,SECID0038,REIT Equity,Granite Business Center,TKR038,CUSIP00038,ISIN000038,2023-01-01,2023-01-02,5986.1,111.47,1.0655,667270.57,340.24,667592.74,5986.1,667270.57,340.24,18.07,667592.74,Cedar Income Partners,Northern Trust,Core,Core Plus,Industrial,JPMorgan,Custom,False,2023
390,1,ALLOC00389,Buy,SECID0039,Mortgage Bond,Cedar Heights Residences,TKR039,CUSIP00039,ISIN000039,2023-05-14,2023-05-17,11834.85,244.44,1.023,2892910.73,20.94,2892830.86,11834.85,2892910.73,20.94,100.81,2892830.86,Cedar Income Partners,State Street,Value Add,Core,Mixed Use,Citi,Pro-Rata,False,2023
391,1,ALLOC00390,Buy,SECID0040,Mortgage Bond,Riverside Logistics Park,TKR040,CUSIP00040,ISIN000040,2025-10-20,2025-10-22,18987.53,345.58,1.0989,6561710.62,189.98,6561707.86,18987.53,6561710.62,189.98,192.74,6561707.86,Evergreen REIT Fund,State Street,Core Plus,Opportunistic,Residential,Barclays,Custom,False,2025
392,1,ALLOC00391,Buy,SECID0041,REIT Equity,Maple Grove Apartments,TKR041,CUSIP00041,ISIN000041,2023-10-16,2023-10-17,6525.16,280.79,1.0408,1832199.68,225.6,1832300.61,6525.16,1832199.68,225.6,124.67,1832300.61,Evergreen REIT Fund,Northern Trust,Core Plus,Core,Residential,Citi,Pro-Rata,False,2023
393,1,ALLOC00392,Cover,SECID0042,Real Estate Debt,Lakeside Retail Center,TKR042,CUSIP00042,ISIN000042,2024-12-19,2024-12-21,16046.02,272.47,1.0449,4372059.07,126.6,4372157.72,16046.02,4372059.07,126.6,27.95,4372157.72,Cedar Income Partners,State Street,Core Plus,Value Add,Industrial,Barclays,Pro-Rata,True,2024
394,1,ALLOC00393,Cover,SECID0043,REIT Equity,Riverside Logistics Park,TKR043,CUSIP00043,ISIN000043,2023-04-16,2023-04-18,5055.95,199.78,1.0489,1010077.69,326.94,1010365.19,5055.95,1010077.69,326.94,39.44,1010365.19,Beacon Property Trust,State Street,Value Add,Core,Commercial,Barclays,Equal Weight,True,2023
395,1,ALLOC00394,Cover,SECID0044,REIT Equity,Cedar Heights Residences,TKR044,CUSIP00044,ISIN000044,2023-03-05,2023-03-06,14833.09,473.87,1.0126,7028956.36,219.05,7029098.91,14833.09,7028956.36,219.05,76.5,7029098.91,Evergreen REIT Fund,State Street,Core,Core,Residential,JPMorgan,Custom,False,2023
396,1,ALLOC00395,Sell,SECID0045,REIT Equity,Skyline Tower,TKR045,CUSIP00045,ISIN000045,2023-02-03,2023-02-05,17567.84,335.7,0.9949,5897523.89,253.56,5897725.02,17567.84,5897523.89,253.56,52.43,5897725.02,Beacon Property Trust,State Street,Opportunistic,Opportunistic,Mixed Use,Citi,Custom,False,2023
397,1,ALLOC00396,Sell,SECID0046,Mortgage Bond,Skyline Tower,TKR046,CUSIP00046,ISIN000046,2024-02-26,2024-02-29,3791.65,212.5,1.0119,805725.62,116.12,805808.0,3791.65,805725.62,116.12,33.74,805808.0,Cedar Income Partners,State Street,Core Plus,Core Plus,Industrial,Citi,Equal Weight,True,2024
398,1,ALLOC00397,Buy,SECID0047,Real Estate Debt,Granite Business Center,TKR047,CUSIP00047,ISIN000047,2024-03-11,2024-03-12,17225.66,402.6,0.9377,6935050.72,237.38,6935189.75,17225.66,6935050.72,237.38,98.35,6935189.75,Evergreen REIT Fund,Northern Trust,Core Plus,Opportunistic,Commercial,Citi,Pro-Rata,True,2024
399,1,ALLOC00398,Short,SECID0048,Mortgage Bond,Skyline Tower,TKR048,CUSIP00048,ISIN000048,2024-09-03,2024-09-06,3378.18,317.2,0.9827,1071558.7,312.81,1071683.68,3378.18,1071558.7,312.81,187.83,1071683.68,Delta Urban Holdings,State Street,Value Add,Core,Residential,Morgan Stanley,Equal Weight,False,2024
400,1,ALLOC00399,Sell,SECID0049,Real Estate Debt,Riverside Logistics Park,TKR049,CUSIP00049,ISIN000049,2024-08-20,2024-08-21,14997.31,72.39,1.023,1085655.27,395.23,1085872.19,14997.31,1085655.27,395.23,178.31,1085872.19,Delta Urban Holdings,State Street,Core,Core Plus,Mixed Use,Goldman Sachs,Equal Weight,True,2024
401,1,ALLOC00400,Short,SECID0000,Property Direct,Cedar Heights Residences,TKR000,CUSIP00000,ISIN000000,2025-03-25,2025-03-28,894.98,145.92,0.9562,130595.48,325.08,130723.16,894.98,130595.48,325.08,197.4,130723.16,Cedar Income Partners,BNY Mellon,Core,Core,Commercial,Barclays,Custom,True,2025
402,1,ALLOC00401,Short,SECID0001,Real Estate Debt,Cedar Heights Residences,TKR001,CUSIP00001,ISIN000001,2025-08-11,2025-08-14,10388.25,319.37,0.9503,3317695.4,134.11,3317771.62,10388.25,3317695.4,134.11,57.89,3317771.62,Cedar Income Partners,State Street,Opportunistic,Value Add,Industrial,Morgan Stanley,Custom,False,2025
403,1,ALLOC00402,Short,SECID0002,Real Estate Debt,Cedar Heights Residences,TKR002,CUSIP00002,ISIN000002,2024-05-20,2024-05-22,13426.72,102.29,1.0226,1373419.19,393.45,1373651.2,13426.72,1373419.19,393.45,161.44,1373651.2,Evergreen REIT Fund,Northern Trust,Value Add,Opportunistic,Mixed Use,Citi,Equal Weight,True,2024
404,1,ALLOC00403,Cover,SECID0003,Property Direct,Union Square Offices,TKR003,CUSIP00003,ISIN000003,2023-12-24,2023-12-26,12808.05,110.81,1.058,1419260.02,415.19,1419634.51,12808.05,1419260.02,415.19,40.7,1419634.51,Delta Urban Holdings,BNY Mellon,Value Add,Core,Industrial,Morgan Stanley,Custom,True,2023
405,1,ALLOC00404,Cover,SECID0004,Property Direct,Granite Business Center,TKR004,CUSIP00004,ISIN000004,2024-02-13,2024-02-16,19678.96,11.6,0.9378,228275.94,467.06,228557.08,19678.96,228275.94,467.06,185.92,228557.08,Beacon Property Trust,BNY Mellon,Core Plus,Core,Mixed Use,Citi,Pro-Rata,False,2024
406,1,ALLOC00405,Buy,SECID0005,Property Direct,Harbor Plaza,TKR005,CUSIP00005,ISIN000005,2024-07-11,2024-07-12,2880.57,70.23,1.052,202302.43,497.09,202786.52,2880.57,202302.43,497.09,13.0,202786.52,Evergreen REIT Fund,Northern Trust,Value Add,Opportunistic,Residential,Barclays,Pro-Rata,True,2024
407,1,ALLOC00406,Sell,SECID0006,Property Direct,Cedar Heights Residences,TKR006,CUSIP00006,ISIN000006,2025-10-02,2025-10-03,2317.5,488.65,1.0439,1132446.38,142.09,1132536.54,2317.5,1132446.38,142.09,51.93,1132536.54,Beacon Property Trust,State Street,Core Plus,Value Add,Commercial,Morgan Stanley,Custom,True,2025
408,1,ALLOC00407,Buy,SECID0007,Real Estate Debt,Granite Business Center,TKR007,CUSIP00007,ISIN000007,2025-10-01,2025-10-02,1914.44,372.82,1.0957,713741.52,134.86,713776.56,1914.44,713741.52,134.86,99.82,713776.56,Beacon Property Trust,State Street,Core,Opportunistic,Commercial,Morgan Stanley,Custom,True,2025
409,1,ALLOC00408,Buy,SECID0008,Mortgage Bond,Lakeside Retail Center,TKR008,CUSIP00008,ISIN000008,2023-04-22,2023-04-24,8760.35,431.84,1.0699,3783069.54,223.08,3783242.34,8760.35,3783069.54,223.08,50.28,3783242.34,Delta Urban Holdings,State Street,Core,Core,Residential,Citi,Custom,True,2023
410,1,ALLOC00409,Sell,SECID0009,Property Direct,Maple Grove Apartments,TKR009,CUSIP00009,ISIN000009,2025-08-14,2025-08-17,6911.55,20.15,1.0015,139267.73,193.95,139370.45,6911.55,139267.73,193.95,91.23,139370.45,Alpha Real Estate Fund,Northern Trust,Core,Opportunistic,Mixed Use,Morgan Stanley,Pro-Rata,False,2025
411,1,ALLOC00410,Sell,SECID0010,REIT Equity,Lakeside Retail Center,TKR010,CUSIP00010,ISIN000010,2024-07-09,2024-07-10,14327.18,450.24,0.9759,6450669.52,438.87,6450916.06,14327.18,6450669.52,438.87,192.33,6450916.06,Alpha Real Estate Fund,BNY Mellon,Value Add,Value Add,Mixed Use,Goldman Sachs,Custom,False,2024
412,1,ALLOC00411,Sell,SECID0011,Real Estate Debt,Union Square Offices,TKR011,CUSIP00011,ISIN000011,2025-08-14,2025-08-15,8803.51,180.63,0.9538,1590178.01,455.8,1590578.14,8803.51,1590178.01,455.8,55.67,1590578.14,Evergreen REIT Fund,Northern Trust,Opportunistic,Core Plus,Mixed Use,JPMorgan,Pro-Rata,True,2025
413,1,ALLOC00412,Sell,SECID0012,Property Direct,Maple Grove Apartments,TKR012,CUSIP00012,ISIN000012,2023-12-06,2023-12-07,12347.45,280.88,0.9501,3468151.76,262.63,3468359.64,12347.45,3468151.76,262.63,54.75,3468359.64,Delta Urban Holdings,BNY Mellon,Opportunistic,Opportunistic,Mixed Use,JPMorgan,Pro-Rata,True,2023
414,1,ALLOC00413,Short,SECID0013,Mortgage Bond,Granite Business Center,TKR013,CUSIP00013,ISIN000013,2023-02-20,2023-02-21,11494.92,393.72,1.0744,4525779.9,433.4,4526063.79,11494.92,4525779.9,433.4,149.51,4526063.79,Beacon Property Trust,State Street,Core Plus,Opportunistic,Residential,Goldman Sachs,Pro-Rata,False,2023
415,1,ALLOC00414,Buy,SECID0014,Property Direct,Maple Grove Apartments,TKR014,CUSIP00014,ISIN000014,2023-09-04,2023-09-06,11113.43,190.78,0.9358,2120220.18,266.83,2120445.58,11113.43,2120220.18,266.83,41.43,2120445.58,Cedar Income Partners,Northern Trust,Core Plus,Core Plus,Mixed Use,Morgan Stanley,Pro-Rata,True,2023
416,1,ALLOC00415,Cover,SECID0015,Real Estate Debt,Harbor Plaza,TKR015,CUSIP00015,ISIN000015,2024-03-28,2024-03-29,4914.32,308.39,0.9734,1515527.14,391.58,1515823.55,4914.32,1515527.14,391.58,95.17,1515823.55,Beacon Property Trust,State Street,Core Plus,Core Plus,Mixed Use,Morgan Stanley,Pro-Rata,False,2024
417,1,ALLOC00416,Short,SECID0016,Mortgage Bond,Riverside Logistics Park,TKR016,CUSIP00016,ISIN000016,2024-09-26,2024-09-28,13582.76,203.56,1.0083,2764906.63,201.95,2765001.2,13582.76,2764906.63,201.95,107.38,2765001.2,Evergreen REIT Fund,BNY Mellon,Opportunistic,Core,Commercial,Goldman Sachs,Pro-Rata,True,2024
418,1,ALLOC00417,Cover,SECID0017,Real Estate Debt,Skyline Tower,TKR017,CUSIP00017,ISIN000017,2025-06-27,2025-06-29,2399.17,453.04,0.9765,1086919.98,149.76,1087060.08,2399.17,1086919.98,149.76,9.66,1087060.08,Beacon Property Trust,BNY Mellon,Opportunistic,Core,Commercial,JPMorgan,Custom,True,2025
419,1,ALLOC00418,Sell,SECID0018,Mortgage Bond,Skyline Tower,TKR018,CUSIP00018,ISIN000018,2023-01-08,2023-01-10,5133.11,205.63,1.0426,1055521.41,185.78,1055662.27,5133.11,1055521.41,185.78,44.92,1055662.27,Beacon Property Trust,State Street,Core Plus,Value Add,Industrial,Goldman Sachs,Custom,False,2023
420,1,ALLOC00419,Cover,SECID0019,REIT Equity,Cedar Heights Residences,TKR019,CUSIP00019,ISIN000019,2024-11-28,2024-11-30,1654.66,154.04,1.0642,254883.83,275.8,255146.73,1654.66,254883.83,275.8,12.9,255146.73,Cedar Income Partners,State Street,Value Add,Opportunistic,Residential,Goldman Sachs,Pro-Rata,False,2024
421,1,ALLOC00420,Short,SECID0020,Property Direct,Riverside Logistics Park,TKR020,CUSIP00020,ISIN000020,2023-01-17,2023-01-18,12650.42,191.92,0.9897,2427868.61,167.02,2427911.11,12650.42,2427868.61,167.02,124.52,2427911.11,Cedar Income Partners,State Street,Core Plus,Core,Mixed Use,Barclays,Equal Weight,True,2023
422,1,ALLOC00421,Cover,SECID0021,Property Direct,Maple Grove Apartments,TKR021,CUSIP00021,ISIN000021,2025-09-24,2025-09-27,11370.38,42.97,1.0936,488585.23,466.47,488973.0,11370.38,488585.23,466.47,78.7,488973.0,Beacon Property Trust,State Street,Core Plus,Core,Industrial,Barclays,Pro-Rata,True,2025
423,1,ALLOC00422,Short,SECID0022,Real Estate Debt,Skyline Tower,TKR022,CUSIP00022,ISIN000022,2023-05-01,2023-05-02,3970.42,288.95,0.9835,1147252.86,412.96,1147631.25,3970.42,1147252.86,412.96,34.57,1147631.25,Alpha Real Estate Fund,State Street,Core Plus,Value Add,Mixed Use,Goldman Sachs,Pro-Rata,False,2023
424,1,ALLOC00423,Cover,SECID0023,Property Direct,Cedar Heights Residences,TKR023,CUSIP00023,ISIN000023,2023-11-16,2023-11-17,1691.39,235.21,1.0799,397831.84,308.4,397944.25,1691.39,397831.84,308.4,195.99,397944.25,Cedar Income Partners,Northern Trust,Opportunistic,Value Add,Commercial,Morgan Stanley,Pro-Rata,False,2023
425,1,ALLOC00424,Short,SECID0024,REIT Equity,Maple Grove Apartments,TKR024,CUSIP00024,ISIN000024,2024-05-11,2024-05-14,6081.32,486.65,1.0983,2959474.38,25.64,2959379.64,6081.32,2959474.38,25.64,120.38,2959379.64,Evergreen REIT Fund,State Street,Opportunistic,Opportunistic,Mixed Use,Morgan Stanley,Pro-Rata,False,2024
426,1,ALLOC00425,Buy,SECID0025,Property Direct,Skyline Tower,TKR025,CUSIP00025,ISIN000025,2024-12-13,2024-12-15,11374.8,156.55,0.9485,1780724.94,311.53,1780846.51,11374.8,1780724.94,311.53,189.96,1780846.51,Delta Urban Holdings,BNY Mellon,Core,Opportunistic,Mixed Use,Barclays,Pro-Rata,False,2024
427,1,ALLOC00426,Cover,SECID0026,Real Estate Debt,Riverside Logistics Park,TKR026,CUSIP00026,ISIN000026,2024-02-10,2024-02-11,9781.75,498.92,1.0856,4880310.71,198.17,4880462.14,9781.75,4880310.71,198.17,46.74,4880462.14,Beacon Property Trust,Northern Trust,Opportunistic,Value Add,Commercial,Citi,Custom,False,2024
428,1,ALLOC00427,Sell,SECID0027,REIT Equity,Skyline Tower,TKR027,CUSIP00027,ISIN000027,2023-02-03,2023-02-04,15944.27,14.16,1.0081,225770.86,246.32,225994.18,15944.27,225770.86,246.32,23.0,225994.18,Delta Urban Holdings,State Street,Core Plus,Opportunistic,Industrial,JPMorgan,Equal Weight,False,2023
429,1,ALLOC00428,Buy,SECID0028,REIT Equity,Union Square Offices,TKR028,CUSIP00028,ISIN000028,2025-10-03,2025-10-04,3387.91,161.79,0.92,548129.96,498.16,548607.06,3387.91,548129.96,498.16,21.06,548607.06,Beacon Property Trust,BNY Mellon,Core,Core Plus,Industrial,Citi,Custom,True,2025
430,1,ALLOC00429,Cover,SECID0029,Real Estate Debt,Riverside Logistics Park,TKR029,CUSIP00029,ISIN000029,2025-05-05,2025-05-06,9300.5,427.67,0.9315,3977544.83,388.04,3977827.47,9300.5,3977544.83,388.04,105.4,3977827.47,Alpha Real Estate Fund,BNY Mellon,Value Add,Opportunistic,Mixed Use,Barclays,Custom,False,2025
431,1,ALLOC00430,Sell,SECID0030,Real Estate Debt,Lakeside Retail Center,TKR030,CUSIP00030,ISIN000030,2024-11-23,2024-11-25,8417.59,465.94,1.0589,3922091.88,423.56,3922380.52,8417.59,3922091.88,423.56,134.92,3922380.52,Beacon Property Trust,Northern Trust,Opportunistic,Core Plus,Residential,Goldman Sachs,Equal Weight,True,2024
432,1,ALLOC00431,Cover,SECID0031,Mortgage Bond,Granite Business Center,TKR031,CUSIP00031,ISIN000031,2023-02-15,2023-02-16,3071.6,45.99,1.0541,141262.88,343.86,141488.78,3071.6,141262.88,343.86,117.96,141488.78,Alpha Real Estate Fund,Northern Trust,Value Add,Opportunistic,Mixed Use,Goldman Sachs,Custom,True,2023
433,1,ALLOC00432,Cover,SECID0032,Mortgage Bond,Cedar Heights Residences,TKR032,CUSIP00032,ISIN000032,2024-04-12,2024-04-13,1073.35,422.15,1.0607,453114.7,194.78,453146.04,1073.35,453114.7,194.78,163.44,453146.04,Delta Urban Holdings,State Street,Value Add,Core,Industrial,Citi,Equal Weight,True,2024
434,1,ALLOC00433,Cover,SECID0033,Property Direct,Union Square Offices,TKR033,CUSIP00033,ISIN000033,2023-03-09,2023-03-11,1955.01,439.01,0.9669,858268.94,21.01,858257.58,1955.01,858268.94,21.01,32.37,858257.58,Beacon Property Trust,BNY Mellon,Core Plus,Core Plus,Industrial,JPMorgan,Equal Weight,False,2023
435,1,ALLOC00434,Short,SECID0034,Mortgage Bond,Union Square Offices,TKR034,CUSIP00034,ISIN000034,2024-01-04,2024-01-06,15454.2,484.94,0.9403,7494359.75,73.9,7494295.98,15454.2,7494359.75,73.9,137.67,7494295.98,Delta Urban Holdings,Northern Trust,Core Plus,Core,Industrial,Citi,Custom,True,2024
436,1,ALLOC00435,Cover,SECID0035,Real Estate Debt,Cedar Heights Residences,TKR035,CUSIP00035,ISIN000035,2024-06-01,2024-06-03,11827.47,482.89,0.9126,5711366.99,414.78,5711695.41,11827.47,5711366.99,414.78,86.36,5711695.41,Evergreen REIT Fund,State Street,Core,Value Add,Industrial,Goldman Sachs,Pro-Rata,False,2024
437,1,ALLOC00436,Buy,SECID0036,REIT Equity,Riverside Logistics Park,TKR036,CUSIP00036,ISIN000036,2024-05-01,2024-05-04,4661.49,118.68,1.0643,553225.63,119.49,553339.68,4661.49,553225.63,119.49,5.44,553339.68,Evergreen REIT Fund,Northern Trust,Core,Core Plus,Industrial,Citi,Equal Weight,True,2024
438,1,ALLOC00437,Short,SECID0037,Real Estate Debt,Union Square Offices,TKR037,CUSIP00037,ISIN000037,2024-10-07,2024-10-10,13259.64,150.9,0.9232,2000879.68,117.42,2000799.19,13259.64,2000879.68,117.42,197.91,2000799.19,Alpha Real Estate Fund,Northern Trust,Core,Core Plus,Industrial,Morgan Stanley,Custom,True,2024
439,1,ALLOC00438,Sell,SECID0038,Real Estate Debt,Cedar Heights Residences,TKR038,CUSIP00038,ISIN000038,2023-03-24,2023-03-27,5238.05,332.15,1.0344,1739818.31,207.79,1739844.44,5238.05,1739818.31,207.79,181.66,1739844.44,Alpha Real Estate Fund,BNY Mellon,Value Add,Core Plus,Residential,Morgan Stanley,Pro-Rata,True,2023
440,1,ALLOC00439,Cover,SECID0039,REIT Equity,Lakeside Retail Center,TKR039,CUSIP00039,ISIN000039,2023-02-25,2023-02-27,19306.36,65.55,0.9903,1265531.9,60.72,1265438.25,19306.36,1265531.9,60.72,154.37,1265438.25,Evergreen REIT Fund,BNY Mellon,Core Plus,Value Add,Residential,JPMorgan,Pro-Rata,False,2023
441,1,ALLOC00440,Buy,SECID0040,Real Estate Debt,Maple Grove Apartments,TKR040,CUSIP00040,ISIN000040,2023-09-09,2023-09-12,462.73,457.8,1.0609,211837.79,396.65,212212.59,462.73,211837.79,396.65,21.85,212212.59,Cedar Income Partners,State Street,Opportunistic,Core,Industrial,Goldman Sachs,Custom,False,2023
442,1,ALLOC00441,Buy,SECID0041,Real Estate Debt,Lakeside Retail Center,TKR041,CUSIP00041,ISIN000041,2024-02-26,2024-02-29,15539.66,207.21,0.9335,3219972.95,310.54,3220184.22,15539.66,3219972.95,310.54,99.27,3220184.22,Evergreen REIT Fund,BNY Mellon,Core,Value Add,Industrial,Morgan Stanley,Pro-Rata,True,2024
443,1,ALLOC00442,Buy,SECID0042,Property Direct,Lakeside Retail Center,TKR042,CUSIP00042,ISIN000042,2024-04-01,2024-04-04,7172.89,493.95,1.0868,3543049.02,324.36,3543287.35,7172.89,3543049.02,324.36,86.03,3543287.35,Alpha Real Estate Fund,State Street,Core Plus,Core Plus,Commercial,Barclays,Custom,False,2024
444,1,ALLOC00443,Buy,SECID0043,REIT Equity,Skyline Tower,TKR043,CUSIP00043,ISIN000043,2023-10-26,2023-10-27,15744.31,322.66,0.9492,5080059.06,268.54,5080239.6,15744.31,5080059.06,268.54,88.0,5080239.6,Cedar Income Partners,Northern Trust,Opportunistic,Value Add,Mixed Use,Morgan Stanley,Custom,False,2023
445,1,ALLOC00444,Short,SECID0044,Real Estate Debt,Harbor Plaza,TKR044,CUSIP00044,ISIN000044,2024-02-17,2024-02-19,1594.72,161.11,0.96,256925.34,11.37,256740.37,1594.72,256925.34,11.37,196.34,256740.37,Beacon Property Trust,Northern Trust,Core Plus,Value Add,Residential,Goldman Sachs,Custom,False,2024
446,1,ALLOC00445,Buy,SECID0045,Property Direct,Riverside Logistics Park,TKR045,CUSIP00045,ISIN000045,2024-02-06,2024-02-09,4324.98,402.18,0.9463,1739420.46,138.26,1739389.63,4324.98,1739420.46,138.26,169.09,1739389.63,Alpha Real Estate Fund,BNY Mellon,Core Plus,Value Add,Mixed Use,Goldman Sachs,Equal Weight,False,2024
447,1,ALLOC00446,Cover,SECID0046,Property Direct,Granite Business Center,TKR046,CUSIP00046,ISIN000046,2024-12-02,2024-12-03,1468.08,475.0,1.0177,697338.0,53.41,697293.4,1468.08,697338.0,53.41,98.01,697293.4,Evergreen REIT Fund,State Street,Value Add,Opportunistic,Commercial,Goldman Sachs,Custom,True,2024
448,1,ALLOC00447,Sell,SECID0047,Real Estate Debt,Granite Business Center,TKR047,CUSIP00047,ISIN000047,2023-11-19,2023-11-22,17347.17,319.11,0.9034,5535655.42,109.21,5535621.54,17347.17,5535655.42,109.21,143.09,5535621.54,Alpha Real Estate Fund,Northern Trust,Value Add,Opportunistic,Mixed Use,Citi,Pro-Rata,True,2023
449,1,ALLOC00448,Cover,SECID0048,Property Direct,Riverside Logistics Park,TKR048,CUSIP00048,ISIN000048,2024-04-20,2024-04-23,7829.98,414.26,0.9585,3243647.51,68.11,3243520.74,7829.98,3243647.51,68.11,194.88,3243520.74,Beacon Property Trust,Northern Trust,Core Plus,Core,Industrial,Citi,Custom,True,2024
450,1,ALLOC00449,Sell,SECID0049,Real Estate Debt,Skyline Tower,TKR049,CUSIP00049,ISIN000049,2023-07-19,2023-07-20,14961.03,348.74,1.0153,5217509.6,407.22,5217798.68,14961.03,5217509.6,407.22,118.14,5217798.68,Beacon Property Trust,State Street,Core Plus,Core Plus,Mixed Use,Morgan Stanley,Pro-Rata,False,2023
451,1,ALLOC00450,Cover,SECID0000,Real Estate Debt,Maple Grove Apartments,TKR000,CUSIP00000,ISIN000000,2023-10-01,2023-10-04,4283.08,64.28,1.0392,275316.38,206.68,275451.5,4283.08,275316.38,206.68,71.56,275451.5,Alpha Real Estate Fund,BNY Mellon,Value Add,Core,Mixed Use,Citi,Equal Weight,False,2023
452,1,ALLOC00451,Sell,SECID0001,Mortgage Bond,Lakeside Retail Center,TKR001,CUSIP00001,ISIN000001,2024-11-07,2024-11-10,3003.72,200.71,0.9376,602876.64,332.93,603019.95,3003.72,602876.64,332.93,189.62,603019.95,Cedar Income Partners,BNY Mellon,Core Plus,Value Add,Residential,Barclays,Custom,True,2024
453,1,ALLOC00452,Sell,SECID0002,Mortgage Bond,Skyline Tower,TKR002,CUSIP00002,ISIN000002,2023-01-24,2023-01-26,10533.21,109.88,0.9221,1157389.11,143.6,1157472.44,10533.21,1157389.11,143.6,60.27,1157472.44,Delta Urban Holdings,Northern Trust,Core Plus,Core,Industrial,JPMorgan,Equal Weight,True,2023
454,1,ALLOC00453,Sell,SECID0003,REIT Equity,Union Square Offices,TKR003,CUSIP00003,ISIN000003,2024-04-23,2024-04-25,16805.41,482.12,0.9539,8102224.27,240.18,8102374.01,16805.41,8102224.27,240.18,90.44,8102374.01,Delta Urban Holdings,BNY Mellon,Opportunistic,Opportunistic,Residential,JPMorgan,Equal Weight,False,2024
455,1,ALLOC00454,Buy,SECID0004,Real Estate Debt,Riverside Logistics Park,TKR004,CUSIP00004,ISIN000004,2025-05-23,2025-05-24,5509.06,332.56,1.0599,1832092.99,373.2,1832457.23,5509.06,1832092.99,373.2,8.96,1832457.23,Cedar Income Partners,State Street,Opportunistic,Core,Residential,Morgan Stanley,Pro-Rata,False,2025
456,1,ALLOC00455,Cover,SECID0005,Property Direct,Riverside Logistics Park,TKR005,CUSIP00005,ISIN000005,2025-09-14,2025-09-17,6891.8,245.7,0.9375,1693315.26,366.31,1693536.0,6891.8,1693315.26,366.31,145.57,1693536.0,Evergreen REIT Fund,State Street,Core,Value Add,Residential,Barclays,Custom,True,2025
457,1,ALLOC00456,Buy,SECID0006,REIT Equity,Harbor Plaza,TKR006,CUSIP00006,ISIN000006,2023-06-02,2023-06-04,7201.93,381.87,1.0065,2750201.01,246.58,2750358.58,7201.93,2750201.01,246.58,89.01,2750358.58,Evergreen REIT Fund,State Street,Opportunistic,Core,Residential,Morgan Stanley,Custom,False,2023
458,1,ALLOC00457,Sell,SECID0007,Property Direct,Harbor Plaza,TKR007,CUSIP00007,ISIN000007,2025-12-03,2025-12-04,13651.12,488.2,0.9883,6664476.78,67.86,6664395.73,13651.12,6664476.78,67.86,148.91,6664395.73,Alpha Real Estate Fund,BNY Mellon,Core Plus,Core,Residential,JPMorgan,Equal Weight,False,2025
459,1,ALLOC00458,Sell,SECID0008,REIT Equity,Lakeside Retail Center,TKR008,CUSIP00008,ISIN000008,2023-02-11,2023-02-12,12274.3,55.82,0.9501,685151.43,299.16,685300.04,12274.3,685151.43,299.16,150.55,685300.04,Cedar Income Partners,Northern Trust,Opportunistic,Core Plus,Mixed Use,Morgan Stanley,Custom,False,2023
460,1,ALLOC00459,Cover,SECID0009,Real Estate Debt,Skyline Tower,TKR009,CUSIP00009,ISIN000009,2023-02-17,2023-02-20,4663.65,292.08,0.9,1362158.89,348.19,1362319.82,4663.65,1362158.89,348.19,187.26,1362319.82,Alpha Real Estate Fund,Northern Trust,Core Plus,Value Add,Commercial,Morgan Stanley,Pro-Rata,True,2023
461,1,ALLOC00460,Sell,SECID0010,Real Estate Debt,Skyline Tower,TKR010,CUSIP00010,ISIN000010,2025-01-24,2025-01-25,3997.54,112.44,0.9265,449483.4,230.43,449579.81,3997.54,449483.4,230.43,134.02,449579.81,Alpha Real Estate Fund,Northern Trust,Opportunistic,Value Add,Industrial,Barclays,Pro-Rata,True,2025
